progress,time,pp_x,pp_y,pp_yaw,pp_cte
50.491561957836076,38.46298360824585,-43.615425921483265,37.81913979318294,-2.9850968822183916,0.07337031574004652
50.49681930497871,38.467386960983276,-43.615425921483265,37.81913979318294,-2.9850968822183916,0.07337031574004652
50.50207665212134,38.4714298248291,-43.615425921483265,37.81913979318294,-2.9850968822183916,0.07337031574004652
50.50733399926397,38.4750714302063,-43.630180718286155,37.816438705319285,-2.9826265576621203,0.06652304473602297
50.5125913464066,38.480053424835205,-43.630180718286155,37.816438705319285,-2.9826265576621203,0.06652304473602297
50.51784869354923,38.48275923728943,-43.64493524779458,37.81373616606703,-2.9804485966253034,0.06259081562140323
50.52310604069187,38.48681926727295,-43.64493524779458,37.81373616606703,-2.9804485966253034,0.06259081562140323
50.5283633878345,38.49071764945984,-43.64493524779458,37.81373616606703,-2.9804485966253034,0.06259081562140323
50.533620734977134,38.4950692653656,-43.659683647165,37.81100037040164,-2.9781536834223563,0.062161807632600895
50.538878082119766,38.499964475631714,-43.659683647165,37.81100037040164,-2.9781536834223563,0.062161807632600895
50.5441354292624,38.50272989273071,-43.67443014710537,37.80825435855113,-2.976064504458582,0.06528289604685032
50.54939277640503,38.50676679611206,-43.67443014710537,37.80825435855113,-2.976064504458582,0.06528289604685032
50.55465012354766,38.51068711280823,-43.67443014710537,37.80825435855113,-2.976064504458582,0.06528289604685032
50.55990747069029,38.51470685005188,-43.68916928464663,37.80546910098884,-2.9738155676401727,0.07151617365251092
50.56516481783292,38.519917726516724,-43.68916928464663,37.80546910098884,-2.9738155676401727,0.07151617365251092
50.570422164975554,38.523197889328,-43.703905702168846,37.80266948882997,-2.9717508819950775,0.08011913473438592
50.575679512118185,38.52715182304382,-43.703905702168846,37.80266948882997,-2.9717508819950775,0.08011913473438592
50.58093685926082,38.53072762489319,-43.703905702168846,37.80266948882997,-2.9717508819950775,0.08011913473438592
50.58619420640345,38.534672498703,-43.718634060897266,37.79982778688783,-2.9695154333068636,0.0904371545122292
50.59145155354608,38.539451599121094,-43.718634060897266,37.79982778688783,-2.9695154333068636,0.0904371545122292
50.59670890068871,38.54268717765808,-43.733359257703135,37.79696974523443,-2.9674584500080816,0.10193494417378661
50.60196624783134,38.54674506187439,-43.733359257703135,37.79696974523443,-2.9674584500080816,0.10193494417378661
50.60722359497398,38.55082678794861,-43.733359257703135,37.79696974523443,-2.9674584500080816,0.10193494417378661
50.61248094211661,38.55485439300537,-43.74807595493238,37.79406825663642,-2.965227565668059,0.11427173099049712
50.61773828925924,38.55966758728027,-43.74807595493238,37.79406825663642,-2.965227565668059,0.11427173099049712
50.622995636401875,38.563039779663086,-43.76278923181362,37.79114947211217,-2.9631733838738445,0.12719074241973366
50.628252983544506,38.56696581840515,-43.76278923181362,37.79114947211217,-2.9631733838738445,0.12719074241973366
50.63351033068714,38.57126498222351,-43.76278923181362,37.79114947211217,-2.9631733838738445,0.12719074241973366
50.63876767782977,38.574949502944946,-43.77749369360769,37.788186599670695,-2.960944273348653,0.1405433453324422
50.6440250249724,38.58000707626343,-43.77749369360769,37.788186599670695,-2.960944273348653,0.1405433453324422
50.64928237211503,38.58283233642578,-43.792194567166334,37.7852059731258,-2.958891244116608,0.15420629643954892
50.65453971925766,38.587239503860474,-43.792194567166334,37.7852059731258,-2.958891244116608,0.15420629643954892
50.659797066400294,38.59110975265503,-43.792194567166334,37.7852059731258,-2.958891244116608,0.15420629643954892
50.665054413542926,38.59496188163757,-43.80688637234214,37.78218096591547,-2.9566628979609906,0.16811369679472746
50.67031176068556,38.60003113746643,-43.80688637234214,37.78218096591547,-2.9566628979609906,0.16811369679472746
50.67556910782819,38.602975845336914,-43.8215794981252,37.77916237725093,-2.954887370776357,0.18219236284969875
50.68082645497082,38.60694718360901,-43.8215794981252,37.77916237725093,-2.954887370776357,0.18219236284969875
50.68608380211346,38.61088943481445,-43.8215794981252,37.77916237725093,-2.954887370776357,0.18219236284969875
50.69134114925609,38.615041732788086,-43.83628118858512,37.77618578326501,-2.9537748695829444,0.19639425038475353
50.69659849639872,38.62073850631714,-43.85097852674061,37.77318780073134,-2.952448629133979,0.20098629629309842
50.70185584354135,38.62280750274658,-43.85097852674061,37.77318780073134,-2.952448629133979,0.20098629629309842
50.707113190683984,38.62718462944031,-43.85097852674061,37.77318780073134,-2.952448629133979,0.20098629629309842
50.712370537826615,38.63065981864929,-43.85097852674061,37.77318780073134,-2.952448629133979,0.20098629629309842
50.71762788496925,38.634671449661255,-43.86565724644321,37.7701000904075,-2.9503010774205127,0.18670857426863238
50.72288523211188,38.6395263671875,-43.86565724644321,37.7701000904075,-2.9503010774205127,0.18670857426863238
50.72814257925451,38.64267945289612,-43.880310564500206,37.76689395737443,-2.947311725816358,0.17259560865274218
50.73339992639714,38.64698886871338,-43.880310564500206,37.76689395737443,-2.947311725816358,0.17259560865274218
50.73865727353977,38.650768518447876,-43.880310564500206,37.76689395737443,-2.947311725816358,0.17259560865274218
50.7439146206824,38.654834508895874,-43.894947275571276,37.76361279393121,-2.9441716316680453,0.1586751425916174
50.749171967825035,38.659820795059204,-43.894947275571276,37.76361279393121,-2.9441716316680453,0.1586751425916174
50.754429314967666,38.6628315448761,-43.90956350885944,37.76024157424595,-2.940694010396631,0.1450097365761005
50.7596866621103,38.66685771942139,-43.90956350885944,37.76024157424595,-2.940694010396631,0.1450097365761005
50.76494400925293,38.67073392868042,-43.90956350885944,37.76024157424595,-2.940694010396631,0.1450097365761005
50.77020135639557,38.67480182647705,-43.92416672042388,37.75681436759829,-2.937310327990283,0.13166268362518582
50.7754587035382,38.67970418930054,-43.92416672042388,37.75681436759829,-2.937310327990283,0.13166268362518582
